identifier,trade_update_date,run_date,vessel_name,port_of_unlading,estimated_arrival_date,foreign_port_of_lading,record_status_indicator,place_of_receipt,port_of_destination,foreign_port_of_destination,secondary_notify_party_1,actual_arrival_date,consignee_name,consignee_address,consignee_contact_name,consignee_comm_number_qualifier,consignee_comm_number,shipper_party_name,shipper_address,shipper_contact_name,shipper_comm_number_qualifier,shipper_comm_number,container_number,description_sequence_number,piece_count,description_text,harmonized_number,harmonized_value,harmonized_weight,harmonized_weight_unit
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0336534,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0336576,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0336581,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0337309,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0339030,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0340616,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0342162,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0342199,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0342218,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0342250,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0342265,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0342666,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0342671,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0342780,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0342877,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0344530,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0344890,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0345428,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0345520,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0345557,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0345578,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0345599,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0345623,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0345644,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0345650,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0345710,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0345808,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0345876,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0345897,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0345900,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0345916,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0345937,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0346023,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0346044,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0346070,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0350656,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0350954,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0351082,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0352392,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0352535,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0352582,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0352598,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0352746,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0352751,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0352772,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0352788,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0352807,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0352896,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0352900,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0352915,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0352962,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0353017,1,1,EMPTY CONTAINER,,,,
2017041173048,2017-03-27T00:00:00,2017-04-11T00:00:00,O.M. AGARUM,"Anchorage, Alaska",2017-04-11T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-04-10T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MNBU0353038,1,1,EMPTY CONTAINER,,,,
